Messdatengenerator 1.55
messung.art;Pulsoximetrie
100;99
100;91
100;97
99;65
100;61
100;75
100;90
100;98
100;67
100;63
100;84
100;52
100;93
97;76
99;91
100;61
100;57
100;97
100;60
98;80
100;62
99;56
100;75
100;92
100;53
100;74
96;63
97;59
96;71
100;62
99;86
100;90
100;64
100;64
100;78
98;91
97;70
100;90
100;93
96;84
100;51
99;89
100;91
97;53
100;97
100;94
100;75
100;53
100;65
97;59
100;79
100;90
100;84
100;55
100;50
97;99
100;61
100;56
100;94
98;97
99;76
100;58
100;84
100;62
99;55
100;92
100;95
100;55
96;74
100;75
100;98
100;94
100;65
99;53
100;64
96;85
100;59
100;83
98;69
100;52
100;63
97;71
97;89
100;82
96;73
96;99
96;71
98;94
99;61
97;51
100;72
98;68
100;80
98;59
100;91
98;56
99;56
100;99
100;72
99;95
100;68
96;77
96;68
97;58
99;87
97;65
100;57
98;85
99;94
100;72
98;98
96;93
100;84
100;52
100;73
100;75
97;85
100;75
100;83
100;94
96;81
100;95
98;98
99;87
100;50
100;72
100;78
100;80
97;74
97;52
97;82
100;92
100;95
100;99
100;85
100;95
100;88
97;98
100;73
99;82
100;56
100;75
96;52
97;78
100;78
100;71
100;92
100;93
97;67
100;95
100;80
100;68
100;88
100;88
100;68
100;63
100;91
98;57
100;88
96;96
99;69
96;81
99;76
100;83
100;82
100;65
100;96
99;91
100;69
100;86
99;89
100;78
100;64
96;60
100;80
98;78
96;80
96;94
100;62
100;74
100;98
97;98
99;88
97;77
97;94
97;88
96;93
100;77
100;62
96;99
99;63
100;51
98;59
98;71
98;92
100;83
100;75
99;90
100;52
96;84
99;86
100;69
100;97
99;87
100;81
100;92
98;61
100;68
99;93
100;58
98;72
100;74
100;93
97;53
100;84
98;51
100;75
100;92
100;62
100;85
97;74
100;71
100;84
100;95
98;73
100;64
100;60
98;75
99;51
98;72
100;78
100;96
100;54
100;73
96;54
96;99
99;66
97;81
98;73
100;99
96;66
100;64
100;51
100;79
99;99
99;68
100;91
100;58
100;50
96;88
100;91
100;68
100;85
100;62
98;80
100;81
100;76
100;73
100;89
100;61
99;79
99;81
97;73
100;64
100;58
99;86
96;59
100;81
99;68
100;53
100;77
100;66
96;60
100;65
100;93
100;97
99;80
96;80
99;70
99;98
100;80
100;59
100;55
96;69
100;68
99;87
100;96
100;71
100;97
99;72
100;87
99;76
96;51
100;79
96;65
100;91
99;83
98;99
96;61
100;69
98;63
100;68
100;70
100;97
99;53
100;83
96;61
97;93
96;97
100;90
99;54
100;52
97;66
96;70
96;55
97;60
97;84
99;78
96;72
99;97
98;85
97;67
100;82
100;61
100;65
100;82
100;87
96;90
100;91
100;68
100;78
100;50
100;66
96;64
99;89
100;51
99;70
100;65
100;82
99;57
100;55
100;73
100;93
100;52
100;73
96;97
100;92
100;58
100;67
100;64
100;77
100;96
96;56
100;68
100;59
96;50
100;56
100;64
100;54
100;74
97;81
96;79
100;69
99;73
100;50
100;56
98;96
100;83
100;78
99;90
96;79
100;60
98;71
99;88
96;78
100;97
100;54
96;79
97;50
98;70
100;86
97;50
98;80
100;55
98;73
99;88
100;67
100;80
97;72
100;85
98;66
98;74
100;90
99;79
98;79
97;60
100;74
100;52
97;52
100;61
98;85
100;98
99;91
97;99
100;85
96;69
100;68
98;60
96;59
96;85
97;80
96;81
100;94
99;68
100;55
99;63
100;77
100;84
100;75
99;90
100;95
100;63
96;56
98;96
96;78
97;70
100;94
100;86
96;87
100;81
99;78
100;56
100;50
100;55
98;74
100;82
97;54
97;51
98;70
96;73
100;64
100;81
100;93
100;64
100;66
96;73
97;62
100;77
100;85
100;89
100;52
100;57
100;96
100;97
99;71
96;68
96;60
98;70
100;99
99;70
100;77
100;72
100;52
96;99
100;72
97;76
100;53
96;86
98;99
100;89
100;97
96;99
100;65
100;70
100;90
100;65
100;87
98;76
98;51
100;57
98;97
99;70
100;52
97;83
100;69
100;99
100;98
100;77
98;51
96;69
100;68
100;83
100;91
100;69
100;96
98;77
100;68
100;59
100;97
100;88
100;62
99;69
100;83
100;67
98;99
96;95
100;82
100;67
100;89
100;68
100;98
100;54
96;62
100;91
97;60
98;91
100;74
100;98
100;60
100;77
100;90
98;77
100;93
100;59
100;74
100;89
100;55
98;73
97;87
96;78
99;92
100;74
99;81
98;84
100;60
100;94
100;78
100;97
100;59
100;61
100;85
100;68
100;85
100;75
100;79
100;91
100;65
97;90
97;89
98;91
98;79
100;72
100;50
100;51
100;50
100;75
100;54
96;93
98;97
100;87
100;65
100;96
96;95
98;59
97;80
100;83
98;93
100;53
99;63
96;97
100;80
100;87
96;80
100;82
99;85
99;83
98;68
97;77
100;76
100;56
96;74
98;78
100;90
100;84
96;89
100;67
97;97
99;92
96;60
100;85
98;76
99;50
96;59
100;90
100;81
99;72
99;53
97;73
100;86
100;84
100;67
100;75
100;60
99;66
96;62
98;71
100;88
100;98
96;55
100;73
97;66
96;59
100;58
100;90
100;84
100;55
100;84
96;75
100;76
100;64
100;85
100;54
98;99
100;77
100;84
97;73
100;67
100;92
100;90
97;85
100;92
100;64
99;94
98;70
99;91
100;85
100;62
100;84
100;68
100;75
100;76
100;86
100;69
100;76
100;71
100;88
100;87
100;62
100;60
100;84
98;81
99;95
96;67
96;95
100;72
100;90
97;70
96;54
100;92
100;70
100;92
99;51
98;51
96;54
100;75
99;51
100;52
100;85
100;53
100;57
97;98
100;63
100;62
98;89
100;92
98;95
100;55
100;78
100;86
100;77
100;53
100;61
100;76
100;74
100;89
100;83
100;93
98;58
98;66
99;93
99;68
96;76
100;61
100;56
100;59
99;98
97;83
100;87
96;54
100;91
100;90
100;61
96;78
96;80
100;98
96;57
97;94
100;98
100;77
99;81
96;90
100;57
100;98
100;83
100;56
96;69
96;85
99;61
100;64
100;98
100;85
96;65
100;70
98;57
100;88
100;77
97;91
100;89
100;93
100;77
100;84
100;61
100;90
100;87
96;80
100;78
100;64
98;69
99;69
100;88
97;64
100;65
97;60
100;89
100;82
99;57
100;75
100;70
99;57
98;93
96;63
100;83
96;78
100;61
96;73
100;58
100;78
100;64
100;54
100;98
100;70
100;65
98;61
100;88
100;85
97;60
97;51
100;55
100;71
97;79
99;50
100;53
99;85
99;54
99;67
98;97
97;54
100;96
100;86
100;64
97;57
100;74
100;86
100;66
98;94
98;66
100;71
99;96
100;57
99;66
100;61
100;59
99;56
96;88
97;65
100;87
98;86
100;56
100;80
100;94
99;88
100;88
100;70
96;73
100;65
99;80
98;85
100;64
98;99
100;72
98;52
96;68
100;89
99;61
96;86
100;69
100;95
100;79
100;79
97;65
100;72
99;64
100;83
100;75
98;76
100;62
100;63
98;64
100;62
100;86
100;79
98;92
97;90
100;85
100;85
98;92
100;91
96;55
100;71
100;67
100;79
100;60
100;97
100;53
100;55
100;63
100;96
100;79
100;84
97;84
100;85
100;86
100;78
100;89
100;88
97;82
99;61
100;56
100;64
99;82
100;71
99;87
96;79
96;81
100;65
100;58
100;70
100;58
100;55
100;69
99;50
100;72
100;77
100;71
100;50
100;68
100;82
96;86
100;92
99;63
98;92
97;84
100;69
100;76
99;59
98;82
99;59
99;72
99;75
98;60
100;72
100;96
98;68
100;93
100;75
100;78
100;88
99;96
100;59
99;82
100;80
100;71
100;50
100;84
100;62
100;69
100;78
100;93
100;57
100;99
99;85
100;89
99;83
100;92
100;87
100;87
100;84
100;75
99;79
99;93
97;59
98;80
100;64
100;57
100;64
100;82
100;56
100;86
100;54
100;78
99;64
100;92
100;91
97;92
98;72
99;86
100;59
100;75
100;87
100;73
100;64
100;71
100;68
99;64
96;68
98;98
98;64
96;91
99;66
100;75
100;57
100;89
96;90
96;76
100;71
96;64
100;58
100;87
98;74
98;68
100;71
96;59
97;99
99;56
100;64
100;68
98;53
100;55
100;96
100;66
98;92
100;55
100;96
100;90
100;78
97;83
100;82
100;87
96;99
100;92
100;86
100;87
97;88
97;71
100;90
100;89
97;78
96;93
100;69
100;64
100;92
100;70
100;76
99;76
100;64
100;81
96;70
100;66
98;96
100;68
100;92
100;53
100;50
100;96
96;72
100;80
100;73
96;93
98;76
100;76
100;83
100;97
100;69
96;63
98;68
99;97
100;66
96;98
100;78
100;73
100;89
100;69
100;91
96;65
96;97
100;61
97;57
100;58
100;58
100;95
99;80
100;57
100;78
96;97
99;88
98;83
100;75
97;65
100;54
96;61
97;73
100;52
100;89
100;93
96;55
100;90
100;62
100;55
97;50
96;76
96;53
97;99
100;97
100;65
99;83
99;62
100;50
96;63
100;65
100;68
98;59
100;56
98;53
100;83
96;62
100;70
97;69
100;52
100;93
100;83
100;88
99;65
100;71
99;92
96;55
98;98
100;77
100;81
100;57
100;66
100;58
100;78
97;50
99;73
97;90
100;70
100;87
100;72
100;67
99;53
100;65
100;74
100;63
98;77
100;58
100;61
100;78
96;93
100;51
97;82
100;67
100;86
97;92
100;96
96;85
100;84
100;92
100;57
100;66
100;79
97;53
97;59
100;50
100;60
100;80
100;94
100;58
100;82
100;88
98;91
99;74
100;64
99;93
100;93
100;81
99;83
100;68
100;67
99;78
98;77
100;67
98;54
100;84
100;89
96;81
100;59
98;76
100;50
96;65
99;73
100;57
98;73
97;81
100;81
100;66
100;89
100;85
96;81
100;52
100;61
100;67
100;82
100;99
97;62
100;54
97;59
98;54
96;59
97;81
99;88
97;88
98;82
97;68
98;66
100;81
99;82
100;87
100;62
98;60
100;55
98;58
100;87
100;66
96;83
100;82
99;53
96;72
100;60
98;98
100;73
100;85
100;71
100;95
100;98
96;60
100;74
100;75
97;71
97;95
100;54
100;74
100;99
100;96
100;69
97;71
97;57
100;68
100;56
96;61
98;88
100;72
98;61
98;77
99;63
99;74
100;92
97;88
100;63
100;57
100;58
97;88
96;95
100;62
100;92
99;94
97;85
100;65
96;79
100;93
97;92
96;61
100;54
100;76
99;91
100;83
97;61
98;80
100;50
100;58
96;97
100;98
97;52
98;91
99;97
100;60
100;52
100;70
100;61
100;84
99;80
100;68
100;61
100;52
100;75
100;70
100;87
100;83
99;65
99;63
100;53
97;84
100;58
100;80
99;66
98;58
100;73
96;67
100;59
100;62
100;61
99;60
97;78
98;88
97;63
96;84
100;99
100;85
97;69
98;72
100;86
100;67
98;87
100;65
97;70
100;75
100;76
98;81
100;85
100;93
98;90
98;74
100;99
100;67
100;58
100;97
100;79
100;63
100;75
98;76
98;69
100;92
98;53
100;96
100;83
100;70
98;96
100;52
100;53
100;58
99;56
98;86
96;88
96;76
100;67
98;89
100;92
96;55
99;53
100;54
100;80
97;67
100;79
100;65
100;62
100;61
99;73
100;71
97;55
99;81
100;70
98;57
99;98
98;96
100;84
98;50
98;80
100;73
100;77
100;57
96;98
99;60
99;94
100;54
100;98
99;78
100;59
100;53
97;53
96;83
96;55
100;80
100;83
100;61
100;53
96;53
100;79
100;67
97;66
100;98
100;66
100;55
100;59
99;82
100;61
100;78
97;78
98;83
100;55
100;78
99;85
100;84
100;65
100;51
100;50
100;98
97;61
100;67
97;61
98;68
97;87
100;92
98;52
100;51
97;95
100;64
99;52
99;60
100;73
97;58
96;65
100;87
100;80
100;78
100;67
99;85
100;97
96;96
100;95
100;89
98;71
100;96
100;61
98;94
96;91
99;83
98;99
99;72
100;62
100;88
97;78
98;66
99;88
100;74
100;65
100;72
100;91
97;75
100;87
100;83
100;73
100;64
97;63
100;51
100;96
100;74
100;54
100;69
99;59
100;95
98;81
98;90
100;73
100;95
100;89
100;71
99;81
100;89
100;58
100;51
100;93
100;56
97;87
100;50
100;67
100;84
99;69
100;78
99;63
100;52
97;93
100;83
100;97
96;56
100;87
97;63
100;77
100;70
100;77
100;51
98;93
100;74
100;66
100;69
100;76
96;61
100;68
98;88
100;58
100;75
100;81
98;51
100;53
100;92
99;62
97;99
96;89
100;95
99;52
100;96
97;80
100;51
100;93
100;76
98;85
100;53
100;66
100;76
100;97
100;55
100;81
100;75
100;56
96;87
96;88
100;87
96;95
100;97
100;77
100;82
100;90
99;75
100;55
99;85
100;51
100;91
100;72
100;80
100;94
100;84
100;81
100;99
96;51
99;70
100;83
100;97
98;50
100;73
99;71
100;94
100;51
98;68
97;98
98;78
100;77
100;85
98;57
100;51
96;98
98;51
96;79
100;50
99;73
97;75
96;89
99;76
96;70
97;67
100;68
100;88
100;59
97;91
99;99
98;97
97;69
100;97
99;70
100;67
100;52
96;71
100;70
100;68
100;86
100;98
100;92
97;95
99;98
100;91
100;66
100;92
100;72
96;60
98;91
99;97
98;71
100;83
100;74
98;68
100;56
100;89
96;67
100;79
100;59
100;95
100;63
100;53
100;51
100;84
100;83
100;77
98;75
97;62
100;86
100;51
100;73
100;85
100;97
100;87
99;54
97;74
100;77
97;62
100;98
97;88
100;83
100;51
100;93
98;88
100;95
98;76
98;92
100;74
97;58
99;88
99;85
99;51
100;52
100;62
100;87
99;74
100;89
99;86
96;57
100;94
97;78
99;65
100;72
99;90
100;89
100;74
100;90
97;96
100;51
98;92
96;90
99;89
100;62
100;91
100;91
100;54
100;80
100;73
100;77
100;80
100;67
100;84
100;87
100;78
96;54
100;84
97;78
96;93
100;72
100;82
100;56
96;82
99;70
99;77
100;74
100;88
99;80
100;85
99;73
100;52
97;61
97;63
100;99
100;88
98;95
99;92
99;64
98;94
97;69
97;55
97;71
100;78
96;76
99;63
97;72
97;77
100;80
100;98
99;51
100;54
100;71
99;98
100;57
99;58
100;63
100;92
96;96
96;53
100;91
97;75
100;82
100;55
100;55
100;84
100;71
100;57
100;80
98;72
100;95
96;60
99;97
98;65
97;85
100;71
100;77
100;76
100;73
100;50
100;83
100;70
100;68
100;83
100;97
97;51
100;54
99;92
96;90
100;59
99;91
99;66
100;56
96;92
100;89
100;89
99;84
100;92
98;80
96;72
100;78
100;54
100;60
100;65
99;90
99;76
97;72
100;93
100;61
97;56
100;56
100;84
98;51
100;72
100;72
98;81
100;94
100;86
100;90
98;56
96;96
100;90
100;76
99;98
100;64
100;69
100;75
100;83
100;97
98;53
100;62
100;71
99;68
100;55
100;54
100;62
100;70
100;85
100;81
99;53
96;90
96;65
100;82
100;53
99;90
96;72
99;70
100;88
100;62
100;82
99;59
100;72
100;72
100;78
99;63
100;76
100;57
100;77
100;95
96;80
100;87
100;88
97;68
100;76
97;55
100;64
99;72
100;52
100;76
100;89
99;73
100;52
99;71
100;88
100;83
98;66
96;54
100;89
100;51
97;70
100;71
97;79
100;68
96;54
100;62
98;50
100;58
100;91
100;82
100;73
100;57
97;79
100;70
100;52
100;83
100;81
100;50
100;52
100;59
100;70
100;93
96;84
100;56
99;59
96;50
100;69
97;93
97;53
98;91
98;50
98;92
100;51
96;88
100;58
100;75
100;73
100;67
100;68
100;72
100;55
100;67
96;92
96;72
100;97
99;95
98;83
100;90
97;51
96;95
100;85
100;66
96;68
100;99
98;73
98;65
97;51
98;56
97;76
99;62
100;94
97;61
100;74
100;65
100;74
98;70
97;88
100;68
100;90
100;80
98;94
100;99
99;63
100;54
100;70
100;55
100;72
99;57
96;98
100;74
96;83
99;71
100;50
99;73
97;91
100;71
100;99
100;81
99;70
100;75
100;55
100;96
100;59
98;51
100;52
100;51
100;70
100;81
100;87
100;77
97;79
99;69
100;69
98;96
99;86
100;87
99;52
98;89
96;53
96;84
98;76
99;60
100;79
100;63
97;52
99;72
97;76
100;54
96;63
100;86
100;73
100;73
100;74
100;61
100;80
98;61
100;58
100;75
100;86
100;88
100;90
100;79
97;91
98;77
100;59
100;81
97;58
100;85
100;53
100;71
99;83
100;60
100;85
98;88
100;82
99;73
100;53
98;66
97;98
100;97
97;93
98;53
98;75
97;84
100;62
100;87
100;66
98;57
100;99
100;57
99;69
100;62
100;86
100;93
100;57
100;87
100;52
98;96
100;90
100;51
98;75
100;89
100;55
100;56
100;76
100;82
100;75
100;62
98;50
96;75
100;57
100;88
100;80
99;77
100;79
96;60
100;59
100;50
98;89
100;70
100;58
100;60
100;97
100;58
100;59
100;52
96;72
100;52
99;81
100;84
100;93
98;58
100;55
100;90
98;80
100;66
100;88
100;89
100;93
100;53
100;96
100;66
97;84
100;68
100;81
100;87
100;80
100;99
100;93
100;57
97;77
100;80
97;67
100;71
100;55
100;80
100;56
100;67
100;74
100;71
97;50
98;70
98;50
100;51
97;54
100;91
100;64
96;62
100;72
100;85
100;98
96;87
97;96
98;71
98;66
98;56
100;72
100;66
100;80
100;56
100;51
99;96
100;83
100;99
97;65
100;69
98;58
98;87
100;98
100;88
100;50
100;52
97;77
100;53
99;74
100;98
100;75
100;66
100;95
100;61
99;75
99;90
96;57
100;97
96;51
97;54
98;69
100;62
100;73
100;70
98;64
97;90
100;88
100;50
100;99
100;59
100;61
100;90
100;60
100;84
100;70
96;86
97;99
97;72
100;94
100;86
100;57
100;62
96;91
100;84
96;52
100;58
97;79
96;83
100;55
100;99
100;81
100;52
99;88
98;53
97;88
98;76
100;87
97;67
100;61
96;64
100;95
96;84
100;66
100;65
100;86
100;59
96;71
98;90
100;52
98;94
98;73
100;79
98;96
100;90
100;74
100;70
99;69
100;62
100;59
100;59
100;93
100;88
97;93
100;60
100;52
100;97
100;95
100;93
100;83
100;74
100;67
100;94
98;59
97;55
100;65
100;53
100;71
100;95
100;59
100;90
100;66
100;70
100;94
100;95
100;72
100;52
96;95
97;71
100;61
99;96
99;60
100;60
96;68
100;51
100;86
100;55
100;94
100;84
100;66
99;65
100;69
100;92
99;60
100;51
99;71
97;50
96;90
100;66
100;68
100;72
100;91
100;53
96;71
99;77
100;94
100;95
100;53
98;53
100;93
100;86
100;68
96;78
98;69
99;57
100;58
100;88
98;90
97;54
100;83
100;62
97;80
100;61
98;82
100;96
100;55
100;60
100;58
100;87
98;62
100;74
96;68
100;72
100;88
100;56
100;79
100;90
100;72
99;56
100;90
97;58
100;93
98;65
99;60
100;79
100;65
99;63
98;70
100;54
99;84
100;60
100;61
99;76
100;65
96;64
98;64
100;94
100;73
97;93
100;94
99;83
100;82
97;98
100;77
100;95
100;97
99;64
100;69
99;56
97;98
96;81
100;98
96;64
98;99
96;59
100;92
100;84
100;82
100;85
100;55
97;50
98;81
100;97
100;57
100;81
98;96
98;77
100;60
96;99
100;69
100;97
98;83
96;88
100;66
100;98
100;52
100;87
100;91
99;98
100;63
100;79
99;97
100;50
97;84
99;58
99;82
99;87
100;99
97;84
99;65
100;59
96;73
100;95
100;56
96;83
100;58
100;54
100;50
99;85
100;87
99;60
99;56
100;51
100;80
97;52
100;91
100;88
100;68
100;94
100;94
100;92
99;90
100;68
100;96
100;52
100;93
100;68
100;57
98;79
99;74
100;96
99;65
100;80
100;87
100;90
100;65
100;84
100;82
99;86
100;85
100;92
97;58
100;92
100;50
100;78
96;56
100;86
100;64
100;91
99;78
99;96
100;60
100;69
100;86
100;64
100;66
96;60
100;73
96;89
98;96
100;56
99;76
100;90
100;78
100;67
100;64
98;63
100;89
99;71
100;76
100;64
98;70
100;57
100;80
100;84
100;78
100;65
98;88
98;73
100;96
100;97
98;98
100;51
99;76
100;88
100;75
100;97
100;51
100;50
100;81
100;58
100;71
100;93
99;97
100;81
98;51
100;62
100;73
99;61
100;83
96;90
99;75
100;88
100;86
100;53
98;91
100;68
97;93
98;54
97;51
100;75
100;90
100;84
97;89
100;52
99;64
96;93
100;56
100;87
100;86
100;81
98;82
98;64
100;52
100;85
100;88
96;84
96;57
100;66
100;75
100;67
100;96
98;96
98;70
100;86
96;91
100;76
97;84
98;85
98;59
100;92
100;80
97;87
100;93
100;92
100;78
99;89
97;61
100;79
100;54
97;89
99;50
98;50
99;80
97;91
100;63
96;85
97;98
100;83
100;72
100;72
97;96
100;71
97;93
98;58
100;86
100;95
97;82
100;89
100;84
100;82
100;87
97;92
100;97
100;70
100;63
99;73
100;55
100;85
100;97
96;71
100;80
96;63
100;58
100;51
100;88
97;50
100;70
99;85
100;86
100;51
100;71
99;77
100;85
100;54
100;54
99;56
100;77
100;59
100;86
100;99
100;84
100;67
100;98
100;55
100;81
98;75
100;86
100;61
100;76
100;83
100;88
97;62
100;63
100;89
100;91
100;95
100;95
100;58
100;56
100;84
100;76
100;97
100;90
98;76
99;71
97;97
100;62
100;59
100;88
100;83
98;62
99;69
100;95
98;63
96;87
98;66
100;87
96;98
96;69
100;63
99;87
99;65
100;53
96;71
96;78
100;60
100;61
98;51
100;92
100;83
99;73
96;97
99;93
100;73
100;91
98;69
100;82
98;81
97;88
100;62
100;68
100;55
96;59
96;84
100;71
100;99
100;56
100;87
97;83
100;82
100;98
100;78
99;88
100;92
100;77
100;52
100;53
97;88
100;65
97;94
100;78
100;53
100;57
100;98
100;50
100;82
97;92
100;61
100;91
100;67
100;96
100;74
96;53
100;69
100;81
99;85
100;69
97;88
99;56
100;68
100;90
100;54
100;93
99;60
99;95
98;73
99;57
96;74
96;84
98;59
100;80
99;61
97;65
100;86
100;99
98;50
100;53
100;64
100;67
100;51
100;61
100;85
100;53
98;88
97;60
97;86
100;83
100;52
100;52
100;88
96;94
100;78
100;53
100;88
100;82
96;96
100;79
100;68
97;80
96;70
100;97
100;67
100;88
97;76
100;90
97;52
99;87
100;70
97;66
98;87
100;54
100;66
100;98
100;74
100;68
100;96
100;94
100;77
100;64
98;61
100;88
100;54
97;98
99;87
100;97
100;77
98;99
100;67
100;98
97;76
99;54
97;73
97;53
99;86
100;96
96;88
96;62
98;95
100;51
100;93
100;91
99;89
100;68
100;66
100;91
100;55
100;67
100;74
100;66
100;93
100;79
100;59
100;58
99;85
96;98
98;68
100;88
100;68
100;79
100;84
99;57
96;79
100;56
99;51
98;90
100;97
99;87
100;70
98;97
100;72
100;72
98;60
97;54
100;64
100;90
100;96
98;78
99;96
100;58
100;75
99;77
100;57
99;64
100;80
98;89
96;93
100;77
97;61
100;95
100;66
97;70
100;83
100;79
97;95
98;85
97;65
100;83
96;74
97;64
99;75
100;80
98;81
100;69
96;55
99;69
96;76
100;58
98;85
100;69
100;52
100;92
100;99
99;61
100;99
98;58
100;56
98;95
100;72
100;69
100;94
100;83
98;78
100;66
97;81
100;72
100;90
100;50
99;76
99;71
100;79
100;76
100;62
100;86
100;96
100;70
100;59
96;93
99;53
100;75
100;59
100;82
97;66
96;85
96;55
97;89
100;66
96;76
100;51
100;71
98;99
100;74
98;74
98;57
99;58
100;84
100;97
100;91
100;70
100;80
100;92
99;50
98;85
100;93
98;87
100;62
97;58
99;72
100;77
100;56
100;93
100;80
97;58
100;81
99;75
99;67
100;51
100;90
100;91
100;90
100;87
100;62
100;72
100;99
96;86
100;76
96;67
97;78
100;84
100;73
100;67
96;89
100;80
100;65
98;93
100;98
100;89
97;73
100;93
100;98
98;65
100;55
97;81
100;80
98;52
100;66
96;92
100;81
100;87
100;81
100;76
100;80
100;81
96;93
100;93
98;95
96;51
100;68
97;90
100;98
100;79
96;70
100;93
100;77
99;97
100;83
97;80
99;90
98;65
98;61
98;69
100;79
97;68
100;63
100;67
100;95
100;55
99;58
98;87
100;95
98;62
100;68
100;84
100;98
99;73
100;99
100;75
97;63
100;56
100;68
100;91
98;56
100;52
100;67
100;60
96;53
96;84
97;57
100;87
100;53
98;79
100;59
100;91
98;79
100;89
99;80
98;54
100;62
100;75
100;70
100;85
100;85
97;55
96;88
100;99
100;74
100;91
98;92
99;99
98;70
100;95
98;69
100;79
100;84
100;84
100;87
100;63
100;63
100;62
99;69
99;93
100;80
100;60
96;88
97;94
98;55
97;93
100;75
96;55
96;58
97;59
100;80
100;83
100;71
100;99
100;94
100;95
100;82
98;64
99;55
100;50
100;89
98;57
98;73
100;97
100;65
96;94
100;81
100;66
100;57
97;50
100;84
100;84
97;76
100;97
99;88
100;98
99;64
100;50
97;67
100;60
96;82
100;63
100;61
99;69
100;69
100;83
100;78
97;62
100;51
98;52
98;87
98;53
96;82
100;99
100;69
97;76
100;61
96;88
100;62
100;66
100;62
100;50
96;55
100;97
100;96
97;94
96;82
100;80
97;86
100;71
96;90
100;62
98;54
100;70
98;88
97;60
99;64
100;64
100;61
100;58
100;61
100;85
97;83
98;75
100;57
100;62
100;72
99;85
100;82
100;65
97;68
100;54
100;93
100;76
100;54
100;63
100;77
100;98
100;99
100;61
99;64
100;67
100;95
97;52
100;57
100;85
100;94
99;55
100;76
96;80
98;62
97;67
100;85
100;77
97;86
97;88
97;92
100;70
100;57
97;58
100;75
97;88
98;66
96;96
96;54
100;63
96;59
100;78
100;59
100;87
100;56
100;50
100;57
97;70
97;89
100;65
98;76
97;88
100;95
100;87
97;59
99;91
100;56
100;55
100;50
98;78
100;60
100;51
96;64
96;70
100;83
99;80
100;78
98;66
100;57
98;79
100;60
100;83
100;51
98;71
100;77
100;65
98;98
96;51
100;94
100;58
100;71
97;59
100;71
98;90
100;74
98;59
100;96
100;75
100;58
100;70
100;66
99;71
100;50
100;97
98;85
100;97
100;56
97;80
100;83
99;98
100;85
100;66
98;70
100;74
100;80
99;51
96;64
100;70
98;65
100;87
100;50
100;54
98;88
100;79
100;68
98;70
100;86
100;75
96;73
99;87
98;71
100;71
100;96
100;50
100;89
100;80
99;70
100;99
100;61
96;50
97;58
100;82
96;75
100;61
98;89
96;72
100;92
100;95
100;76
100;52
97;54
100;77
100;91
100;80
97;96
98;62
98;76
96;54
100;58
100;84
99;54
100;79
96;89
100;98
99;75
100;81
96;89
97;99
97;94
100;76
100;75
100;55
97;87
97;89
96;70
100;93
100;69
100;77
98;56
100;81
100;60
100;63
98;56
96;91
96;64
100;76
100;96
96;80
100;99
100;69
98;79
100;51
100;61
96;82
97;68
100;80
98;55
100;65
100;59
100;69
99;79
100;80
99;58
100;78
100;79
100;90
100;89
100;50
97;85
100;58
97;81
98;88
100;51
100;93
100;57
97;52
98;62
100;81
100;67
99;61
100;69
100;64
100;69
100;74
100;90
97;63
98;53
100;74
100;81
100;78
99;80
99;67
100;86
97;71
100;83
98;68
98;70
99;97
100;99
98;50
99;70
100;85
99;64
100;61
100;81
98;88
100;84
100;59
99;99
97;73
99;74
96;72
99;95
97;80
100;87
96;74
100;74
96;70
99;74
100;54
100;80
99;96
97;98
100;73
100;66
100;99
100;75
100;88
99;53
100;85
100;82
100;95
100;57
100;73
96;74
100;81
100;83
100;75
100;84
99;71
100;52
97;86
96;86
99;51
100;70
100;84
100;96
99;92
100;99
100;66
100;63
99;75
97;57
99;65
98;70
100;96
100;88
98;95
99;99
97;54
100;70
100;51
96;89
98;55
98;92
97;76
100;87
100;67
96;83
98;98
100;56
98;51
100;96
100;64
98;97
98;68
99;81
100;86
98;72
99;53
97;59
96;56
96;52
100;88
98;55
99;61
100;87
96;93
100;63
98;57
99;78
96;55
99;56
98;97
100;93
98;66
100;50
100;59
100;82
100;61
100;85
100;60
97;97
97;79
99;86
100;55
100;73
97;84
99;59
97;83
100;58
100;92
100;99
99;85
97;73
98;69
96;76
99;69
96;88
98;69
100;85
100;72
100;62
100;62
100;66
100;80
99;97
100;80
100;76
97;78
100;66
98;98
100;77
98;88
100;55
100;62
100;63
100;94
97;53
100;92
98;54
100;54
100;99
100;81
100;85
100;52
100;93
100;69
99;73
100;77
100;62
100;63
100;91
100;91
98;56
97;83
100;83
100;66
100;82
99;79
100;74
100;65
98;84
96;85
100;97
100;56
100;57
99;85
96;51
100;67
97;63
100;93
98;61
100;85
96;60
100;87
100;79
100;73
100;76
100;69
100;87
100;81
97;95
100;83
100;84
100;66
100;79
100;81
100;70
96;53
100;82
97;70
96;74
96;80
100;65
100;80
96;60
99;73
96;88
100;90
100;59
100;76
99;52
99;66
100;73
96;79
100;50
99;85
100;81
100;74
100;96
97;98
100;72
97;98
96;80
100;64
100;50
96;94
100;69
100;69
97;65
100;53
99;97
100;59
100;98
99;86
100;75
100;52
100;54
97;78
100;86
96;94
100;80
97;72
100;76
100;67
100;73
99;64
100;55
99;71
100;75
96;78
100;66
98;65
100;99
100;54
100;52
99;71
97;64
100;86
100;97
98;52
100;97
98;84
100;58
100;71
96;90
100;66
100;71
100;90
100;93
